plant_id,Scientific_Name,Common_Name,Family,Traditional_System,Primary_Use,Toxicity_Level,Evidence_Level
0ab9a99e-bff7-4eef-a4ff-0f45ae9021bd,Artemisia fuztxpu,Calming Saharan Artemisia Extract (Stress),Rosaceae,Unani,Skin,Moderate,Traditional
c674ddfa-40f8-4d92-aaab-ecc3d517cbf7,Aloe jzdqbre,Black Himalayan Aloe Flower (Metabolic),Araliaceae,African Traditional,Metabolic,Moderate,Traditional
e61de29b-55c7-490b-ba6a-d3438487384b,Cassia sigjqyq,Bitter Nile Cassia Fruit (Liver),Lamiaceae,Western Herbal,Cognitive,Moderate,Traditional
dd58ddd7-d132-4e52-822b-7efcf2070e53,Withania prtkkbe,Black Nile Withania Extract (Metabolic),Fabaceae,African Traditional,Diabetes,Low,Preclinical
8c2c321a-1dae-46cd-8523-2b6802f1c89d,Echinacea kivnkrp,Cooling Amazon Echinacea Extract (Diabetes),Araliaceae,Ayurveda,Immune,Low,Preclinical
e485d608-8b5c-462c-9b62-3cdbf492ddeb,Acacia ovtjbdx,Ancient Nile Acacia Flower (Respiratory),Lamiaceae,Unani,Respiratory,Moderate,Preclinical
4935bb4e-eec0-4265-9046-969398a0e4ee,Acorus rqkkfqn,Golden Nile Acorus Tonic (Digestive),Apiaceae,African Traditional,Respiratory,Moderate,Traditional
8a31abee-800a-4cc6-9be2-ba09ba15f9c1,Echinacea eecfrkw,Restorative Himalayan Echinacea Rhizome (Cognitive),Asteraceae,Unani,Immune,Low,Preclinical
08ddd524-aae4-4a43-98a0-ae4d78389e15,Phyllanthus sdlpnba,Vital Mediterranean Phyllanthus Leaf (Metabolic),Rosaceae,Amazonian,Cognitive,Low,Traditional
e59146c3-cd52-4225-bf2e-dfc3e9f26241,Cassia crtliba,Rare Himalayan Cassia Infusion (Immune),Fabaceae,Western Herbal,Sleep,Moderate,Preclinical
3f8a0767-5062-442d-8e75-00860989a026,Cassia bpnvnbi,Bitter Balkan Cassia Tonic (Sleep),Araliaceae,Ayurveda,Cognitive,High,Clinical
6d119e4b-0e95-48d3-83e6-d20816809616,Thymus iasbhsn,River Nile Thymus Seed (Respiratory),Rutaceae,Western Herbal,Immune,Low,Preclinical
df79a517-35bd-4d72-9a74-3d8609a214a2,Centella cdttynq,Restorative Atlas Centella Essence (Metabolic),Euphorbiaceae,Ayurveda,Cognitive,Low,Clinical
62d6fe2d-220c-47d3-b009-703c699e4f9d,Curcuma bqgmgah,Cooling Atlas Curcuma Root (Inflammation),Poaceae,Western Herbal,Immune,Low,Traditional
d6141a2b-4254-47ec-9194-231eff4a4680,Rhodiola oelazkm,Green Andean Rhodiola Leaf (Inflammation),Araliaceae,Amazonian,Cardiovascular,Moderate,Clinical
4c1d818d-7794-43b0-8395-9a7daeed1d58,Lavandula mrcrpuf,Bitter Bengal Lavandula Resin (Inflammation),Asteraceae,Western Herbal,Respiratory,Low,Traditional
dce39f98-f76f-4430-9e0c-2dfc266a39c0,Angelica gopkaxi,Gentle Balkan Angelica Extract (Cognitive),Solanaceae,African Traditional,Skin,Low,Traditional
ccd70447-f9f5-41dc-8e1c-63b55735424a,Azadirachta evgzbla,Purifying Balkan Azadirachta Infusion (Liver),Zingiberaceae,Amazonian,Stress,Low,Traditional
46a3d8e1-c13f-4ad3-8219-3ee99b4f300a,Inula igmbnzx,Red Saharan Inula Seed (Sleep),Apiaceae,Amazonian,Digestive,Moderate,Clinical
2090e423-42a5-420c-b54a-4e8a3df72db6,Echinacea xtkdari,Golden Yunnan Echinacea Bark (Skin),Rutaceae,Western Herbal,Stress,Moderate,Preclinical
6208493e-3d7d-4056-bfed-2d7179269e55,Salvia ozzvpty,Mountain Saharan Salvia Elixir (Sleep),Rosaceae,TCM,Liver,High,Clinical
e0878d49-69b7-4d8f-af91-8e1c71888d1f,Cassia vmfhibu,River Yunnan Cassia Root (Sleep),Rutaceae,Ayurveda,Diabetes,Low,Clinical
1dc6c7ad-96b1-4ca0-9ff7-f2d0b8ad328f,Uncaria fgqkjpq,Mountain Atlas Uncaria Infusion (Skin),Asteraceae,Western Herbal,Metabolic,Moderate,Traditional
357e7c0b-864d-4a73-a735-0fbeb21d6e6a,Cinnamomum imcnixw,Ancient Atlas Cinnamomum Bark (Cardiovascular),Asteraceae,Ayurveda,Skin,Low,Preclinical
dce64c79-9a5b-465f-a993-f2bfc0b5936e,Berberis dbgupik,White Himalayan Berberis Powder (Cardiovascular),Rosaceae,Western Herbal,Inflammation,High,Clinical
70d28511-9ee0-41d2-8c9a-10b489d2fc54,Ephedra yyyrzlv,Calming Andean Ephedra Infusion (Inflammation),Asteraceae,Amazonian,Metabolic,Moderate,Traditional
44b44845-19c0-4028-ace4-07d302dde92c,Polygonum mzlvpvf,Sacred Andean Polygonum Extract (Sleep),Rosaceae,Unani,Stress,Low,Preclinical
5fecdfb5-b212-4660-8d96-4a5c1e43e081,Polygonum pxbmwvi,Rare Amazon Polygonum Tonic (Immune),Lamiaceae,Amazonian,Respiratory,Moderate,Preclinical
bc1cc164-6e92-4583-a0b4-ef964737d952,Centella jiceytg,Cooling Balkan Centella Seed (Immune),Lamiaceae,African Traditional,Respiratory,High,Preclinical
35165bf3-dba0-4d57-bfd7-e4d7b816a5e7,Ephedra acnwlsx,Red Andean Ephedra Bark (Diabetes),Rutaceae,TCM,Skin,Low,Preclinical
bf7e4326-b8ce-4e21-a987-5c7aecd0a747,Lavandula wdzeqvu,Golden Balkan Lavandula Essence (Diabetes),Solanaceae,TCM,Diabetes,High,Traditional
1ce131c1-eb96-4df4-bc49-d27f63c8d5c3,Rauwolfia khshuwd,Green Andean Rauwolfia Seed (Digestive),Araliaceae,African Traditional,Diabetes,Moderate,Preclinical
1fd0f6b1-7d5e-4556-a8c4-b797344f8b40,Alpinia erfuafn,Desert Atlas Alpinia Extract (Skin),Rosaceae,TCM,Respiratory,High,Traditional
92422e7b-5b48-4bc2-8521-078a96d5f6f4,Harpagophytum ykguwua,Resilient Saharan Harpagophytum Powder (Inflammation),Araliaceae,Ayurveda,Skin,Low,Preclinical
af843512-30f3-4029-882c-a3fc94765879,Adhatoda qpenmmx,Purifying Atlas Adhatoda Leaf (Respiratory),Fabaceae,Unani,Sleep,Low,Clinical
361229b5-8e23-4e6c-84ff-091911ad8188,Harpagophytum vntcbkg,Red Nile Harpagophytum Flower (Diabetes),Rosaceae,Unani,Stress,Moderate,Traditional
09c14146-653b-47a4-aa0e-d6995f5a26db,Achillea xxqkqtv,Sacred Kerala Achillea Elixir (Sleep),Fabaceae,Unani,Metabolic,High,Clinical
e29e2f12-2d9c-4f1e-a9b8-ad3ce67d9f69,Moringa aprrabl,Mountain Balkan Moringa Bark (Skin),Euphorbiaceae,TCM,Inflammation,Moderate,Clinical
812a8cd2-5cf6-42a4-b8b6-df522bb0b27a,Cinnamomum pocweao,Healing Yunnan Cinnamomum Tonic (Stress),Rosaceae,Unani,Respiratory,High,Clinical
1bff3e0c-a84f-4cf7-b170-54bc6a2a00be,Tinospora hgjuefo,Rare Amazon Tinospora Seed (Sleep),Zingiberaceae,African Traditional,Immune,Low,Traditional
7654e49a-c347-4b50-bada-7e3c6f8472ff,Ficus bddmwkz,River Mediterranean Ficus Fruit (Skin),Poaceae,Ayurveda,Liver,Moderate,Clinical
cde8cc86-48a6-4516-bcb8-88361d2c2db6,Bacopa hsmbjek,Green Saharan Bacopa Fruit (Cognitive),Asteraceae,Western Herbal,Liver,Low,Traditional
7d8dfda0-503e-4973-b201-1d5d674c890f,Harpagophytum hawctux,Vital Andean Harpagophytum Extract (Liver),Lamiaceae,Amazonian,Diabetes,High,Clinical
981ee9bb-83e7-4a73-9981-28e0d42e96b9,Passiflora ktgkpyq,Vital Himalayan Passiflora Root (Sleep),Rutaceae,African Traditional,Liver,Moderate,Traditional
656a5436-737f-445f-8578-a0ec9765343b,Achillea drmavik,Black Yunnan Achillea Extract (Immune),Solanaceae,African Traditional,Liver,Moderate,Preclinical
cd228820-0d02-4fca-8755-bba16fd905da,Plantago ngjmuix,Purifying Andean Plantago Elixir (Cardiovascular),Poaceae,Unani,Stress,Low,Traditional
f1fbba27-632c-4144-bced-040c22e45619,Terminalia sxqrwld,White Andean Terminalia Resin (Respiratory),Apiaceae,Unani,Diabetes,High,Preclinical
373ae3ad-8465-4c89-970b-046174cde2e5,Centella rhfarqc,Golden Kerala Centella Rhizome (Metabolic),Solanaceae,Unani,Metabolic,Low,Preclinical
cde635fa-1f25-4f0d-898c-ba7b3bb21126,Cassia dqhloec,Silver Kerala Cassia Root (Cognitive),Araliaceae,TCM,Cardiovascular,Moderate,Traditional
34de8abb-850e-4a8a-a620-e77e0da497ab,Achillea skotesf,Strong Balkan Achillea Powder (Respiratory),Asteraceae,African Traditional,Respiratory,High,Traditional
348116fa-5be5-4461-86ef-23c977a34229,Ephedra emfruuy,Black Atlas Ephedra Flower (Digestive),Fabaceae,Unani,Diabetes,Low,Preclinical
87cb0fe8-3220-4e7c-ab44-e4ee412d78d4,Ginkgo lrhdnyq,Wild Atlas Ginkgo Root (Skin),Euphorbiaceae,Western Herbal,Cardiovascular,Low,Traditional
95a46a7a-d4b3-4bc4-8ec8-0a573d4b5d93,Glycyrrhiza jrotbcf,Healing Saharan Glycyrrhiza Fruit (Skin),Rutaceae,Unani,Cardiovascular,High,Preclinical
82aa29da-84e9-45f5-93da-e030cce5eaa7,Trigonella lxjgjxw,Fragrant Himalayan Trigonella Infusion (Diabetes),Rutaceae,Unani,Sleep,Moderate,Clinical
1caa9a6d-49bd-40ab-b56e-09264c76bdff,Moringa nrngsmx,Golden Nile Moringa Rhizome (Sleep),Rutaceae,Western Herbal,Stress,High,Preclinical
17754856-de0f-4294-afd1-8abba77c4c1a,Cinnamomum xpiogkj,Sacred Andean Cinnamomum Infusion (Sleep),Euphorbiaceae,Amazonian,Diabetes,High,Clinical
7b560012-ffd9-4f0c-9c65-bb4f11907fdd,Moringa qdvtbqf,Strong Yunnan Moringa Rhizome (Digestive),Asteraceae,Unani,Respiratory,High,Traditional
f8bc2e7b-c00f-43ac-ab5c-cdbe0551bd68,Plantago mtevjmi,Cooling Amazon Plantago Root (Cognitive),Rosaceae,Amazonian,Immune,Low,Preclinical
2bad6212-7c03-4318-bb0a-256abb802773,Hypericum yerunip,Fragrant Balkan Hypericum Fruit (Skin),Apiaceae,Western Herbal,Cognitive,Low,Clinical
1613ad76-e41d-45d5-b98c-d0d8ef48e2a1,Silybum xevyklw,Resilient Mediterranean Silybum Essence (Sleep),Lamiaceae,TCM,Respiratory,Low,Preclinical
3054e93d-957d-4ab0-8fd0-647a810ca62c,Inula ptucmqd,Calming Atlas Inula Elixir (Immune),Solanaceae,Amazonian,Cardiovascular,Low,Traditional
eac6f960-ceeb-48d7-8bb7-d48999b45ed7,Asparagus psmywlm,White Atlas Asparagus Seed (Digestive),Lamiaceae,Ayurveda,Liver,Moderate,Preclinical
eef9d92e-16c8-4a6a-8288-8796a2adab53,Ficus wbfezmb,Mountain Himalayan Ficus Extract (Cardiovascular),Fabaceae,Western Herbal,Diabetes,Low,Clinical
cbb74cd7-8f08-49e8-a20f-ec894ab5aa70,Withania qehgyqg,Mountain Amazon Withania Leaf (Inflammation),Poaceae,Amazonian,Diabetes,Low,Traditional
3e33526b-5d9e-4638-90bb-480e673bcf12,Tinospora qjjrqdx,Strong Saharan Tinospora Extract (Skin),Lamiaceae,TCM,Immune,High,Clinical
2cf0750d-08f8-4017-a079-82ec7aa9935d,Gymnema boocdrg,Ancient Mediterranean Gymnema Flower (Metabolic),Fabaceae,Unani,Respiratory,Low,Clinical
0c4f65f1-28a4-4725-8937-5bae2f155e70,Lavandula czzaqyw,River Kerala Lavandula Flower (Metabolic),Araliaceae,Unani,Metabolic,Moderate,Traditional
c1352bc2-ac2c-4c12-b66f-dba395cfc873,Aegle jcziqkb,Ancient Kerala Aegle Leaf (Skin),Rosaceae,Western Herbal,Liver,Low,Traditional
856779da-fc43-48de-a0f5-109d14344812,Curcuma tzscaij,Resilient Himalayan Curcuma Leaf (Cognitive),Rosaceae,Unani,Liver,High,Clinical
99d166ca-7389-49d3-a12d-0a957c38fac9,Camellia uzlwgfl,Black Andean Camellia Powder (Respiratory),Solanaceae,African Traditional,Sleep,Low,Preclinical
cf03a6cb-30c3-4297-9f31-14b3f7124f1f,Centella lemjnry,Gentle Nile Centella Tonic (Liver),Araliaceae,Ayurveda,Sleep,High,Traditional
1d25c7ac-7944-4cc1-b545-37727803ee72,Trigonella uyyjxur,Cooling Himalayan Trigonella Bark (Digestive),Lamiaceae,Western Herbal,Stress,High,Preclinical
0febf450-e81f-44a3-8b90-5dbe1541065a,Panax yivchit,White Mediterranean Panax Flower (Immune),Asteraceae,Ayurveda,Stress,Moderate,Preclinical
dd8a8194-3b78-4c8e-b7cc-7a45fdec9d3f,Azadirachta lamrfza,Red Andean Azadirachta Flower (Skin),Poaceae,Unani,Respiratory,Low,Preclinical
80b9b9ba-53d4-4296-af1d-94cdca6fc34b,Moringa zgflure,Silver Bengal Moringa Powder (Skin),Rutaceae,African Traditional,Stress,Moderate,Clinical
cfcc34da-380c-4fb0-b6ac-2dabe7f8f232,Mentha wnpnpbb,Gentle Andean Mentha Extract (Cardiovascular),Asteraceae,African Traditional,Stress,Moderate,Clinical
65395a94-d28e-4c69-a0de-aa9894fe7956,Trigonella iyfldcu,Wild Amazon Trigonella Resin (Immune),Euphorbiaceae,Unani,Cardiovascular,High,Clinical
dba45e1e-1aca-4076-84e0-91d14c51bd22,Ocimum ugrcbud,Gentle Saharan Ocimum Tonic (Digestive),Lamiaceae,Amazonian,Stress,Moderate,Clinical
11a2a621-e75b-4d4f-aa00-e4ef6ca79487,Silybum qrlgbrr,Vital Yunnan Silybum Elixir (Cognitive),Euphorbiaceae,Western Herbal,Cardiovascular,High,Clinical
c25e394e-b485-4830-a5eb-2cd5e1359545,Calendula uexmeje,Resilient Sichuan Calendula Powder (Stress),Solanaceae,Unani,Digestive,Moderate,Preclinical
1aee2238-d99a-43e6-bc22-b6d9e1d568db,Achillea oifqaqu,Red Andean Achillea Rhizome (Respiratory),Rosaceae,Unani,Respiratory,Moderate,Traditional
378a6d9e-704d-486a-b0d4-76a34b225d2b,Artemisia jtqftvm,Black Nile Artemisia Tonic (Immune),Poaceae,Amazonian,Respiratory,Low,Traditional
325993fc-8b61-41b0-8418-148f6884725b,Gymnema umzahzv,Black Amazon Gymnema Flower (Cognitive),Solanaceae,Western Herbal,Digestive,High,Clinical
a3b8eb8c-91f7-47be-a8c3-72841895f015,Trigonella ldhomit,Resilient Himalayan Trigonella Leaf (Inflammation),Rosaceae,Unani,Inflammation,Low,Clinical
55c6878b-528d-4064-8a67-263962158a58,Panax gszrgzt,Golden Sichuan Panax Tonic (Skin),Fabaceae,Western Herbal,Stress,High,Clinical
5972aa0d-b3ac-44d4-8abb-4991a8f875fc,Panax bprynve,Silver Nile Panax Resin (Skin),Zingiberaceae,Unani,Metabolic,Low,Traditional
7a7ba5a4-9534-42ef-ba9a-a21d5c3874e1,Scutellaria ycevoib,Gentle Saharan Scutellaria Bark (Immune),Apiaceae,African Traditional,Liver,Moderate,Traditional
12d330fa-d34e-4765-97a7-84c2571415ff,Acorus bqogecc,Wild Sichuan Acorus Infusion (Metabolic),Araliaceae,TCM,Immune,High,Traditional
ffddaed4-632e-49b1-9109-669855f2bb6d,Harpagophytum wxjpkku,Golden Nile Harpagophytum Resin (Digestive),Araliaceae,TCM,Sleep,High,Clinical
ce0b3fda-5548-4c5c-baa1-078e5e9403ab,Terminalia ofiwxdy,Rare Himalayan Terminalia Resin (Sleep),Euphorbiaceae,African Traditional,Immune,High,Traditional
de09f16f-57cf-4c74-9b46-f5e49221bdfd,Mentha okxwzsg,Forest Saharan Mentha Leaf (Cardiovascular),Asteraceae,Western Herbal,Cardiovascular,High,Traditional
e4c6610c-4e7d-4f33-9b15-06b0d81888f4,Glycyrrhiza dshtyai,Resilient Andean Glycyrrhiza Root (Respiratory),Rutaceae,African Traditional,Respiratory,High,Traditional
e1fcced5-e7c0-42b4-935e-6bc73cca6f45,Passiflora nchmfry,Mountain Bengal Passiflora Seed (Respiratory),Euphorbiaceae,Unani,Cardiovascular,Moderate,Preclinical
60d75054-f0d7-4181-9869-a369f6f16ad4,Mentha lghezzc,Gentle Sichuan Mentha Fruit (Liver),Zingiberaceae,Amazonian,Stress,High,Preclinical
c558ce4f-9b02-4d6c-917d-c994c14abe2f,Aloe kmravyg,Black Atlas Aloe Extract (Stress),Poaceae,Ayurveda,Diabetes,Low,Clinical
bbbc0eb9-e719-4f39-8c63-be15c5af5c74,Trigonella szlcusx,Vital Bengal Trigonella Seed (Liver),Zingiberaceae,African Traditional,Sleep,Low,Traditional
b4238063-cfcb-4df6-ace1-d5af92b00e0f,Salvia llcnbrs,Gentle Kerala Salvia Flower (Stress),Lamiaceae,Amazonian,Sleep,Moderate,Clinical
d967bea9-57e4-4d05-8c6e-d8aed7192b66,Ocimum fyshlbo,Green Nile Ocimum Seed (Inflammation),Lamiaceae,Ayurveda,Cardiovascular,High,Preclinical
53a7d0f4-2c1c-4f12-9f36-0b3d38f98aa5,Rauwolfia pjxfeuq,Restorative Balkan Rauwolfia Powder (Cognitive),Rosaceae,Amazonian,Stress,High,Clinical
f8ad4aaa-ca22-4ecb-92a0-1a6d4411f665,Gymnema mrgadzg,Calming Saharan Gymnema Bark (Stress),Zingiberaceae,TCM,Inflammation,Moderate,Clinical
d826c093-3daf-470f-a6dd-c159ab018aa9,Passiflora rkxdmrs,Silver Himalayan Passiflora Fruit (Skin),Zingiberaceae,TCM,Inflammation,Moderate,Traditional
10fd77db-5e29-407c-95f1-3c03650a709a,Ginkgo vuspclq,Silver Balkan Ginkgo Resin (Stress),Solanaceae,TCM,Respiratory,Moderate,Clinical
fac602f7-4aaf-4aec-a9b6-9cb28a4d5b5f,Camellia qirfaih,Strong Sichuan Camellia Root (Respiratory),Araliaceae,Unani,Metabolic,High,Traditional
f1f1c823-f597-419b-8587-738e36641634,Curcuma irmbhyz,Soothing Mediterranean Curcuma Essence (Respiratory),Apiaceae,Unani,Sleep,Moderate,Traditional
100f08f3-1bff-4f3d-b9b3-e4f82a5a6edd,Lavandula fvqzaup,Calming Kerala Lavandula Leaf (Liver),Apiaceae,Unani,Liver,Moderate,Clinical
44dd46f2-40b4-48bf-95dc-33abe61373d9,Centella ioegcgi,Silver Nile Centella Powder (Metabolic),Rosaceae,TCM,Digestive,Low,Clinical
6d2674c1-7db1-4dec-9486-472a8d8d34bc,Salvia ilusfiy,Healing Nile Salvia Infusion (Skin),Euphorbiaceae,TCM,Inflammation,Low,Clinical
ae9aac82-c9c0-485a-894a-d7fb496031b0,Harpagophytum nzeqnvk,Rare Yunnan Harpagophytum Tonic (Cognitive),Rutaceae,Ayurveda,Skin,Low,Traditional
1055d8da-793e-4a84-8d98-c23c996aa5d6,Gymnema nkoxuam,Silver Atlas Gymnema Bark (Cardiovascular),Rutaceae,Western Herbal,Sleep,High,Clinical
33bb55f2-df22-402c-8287-5265fe3832a5,Mentha brjjghk,Restorative Mediterranean Mentha Resin (Sleep),Zingiberaceae,Western Herbal,Liver,Low,Preclinical
25ed0570-02d7-4b21-86dd-8da49a8d41d9,Valeriana yedvwpg,Cooling Yunnan Valeriana Rhizome (Cardiovascular),Solanaceae,African Traditional,Liver,Moderate,Traditional
2c094284-7a9e-4317-bab1-b7564a9d1edf,Plantago hywnyjm,Gentle Yunnan Plantago Rhizome (Skin),Fabaceae,Unani,Skin,Moderate,Clinical
aad8381d-cf3f-41f6-84eb-e655778d49d2,Polygonum xbukuln,Cooling Andean Polygonum Infusion (Cognitive),Poaceae,Western Herbal,Diabetes,Moderate,Traditional
9d472534-9654-4017-b27a-5af9ff19385f,Valeriana aikrrrh,Healing Kerala Valeriana Resin (Immune),Solanaceae,Unani,Respiratory,Low,Preclinical
ba4f5a0f-90b2-41e6-b901-ebe87e025f36,Thymus wzcbscc,Bitter Andean Thymus Tonic (Metabolic),Fabaceae,African Traditional,Cognitive,Low,Clinical
1e450f64-db6b-4e40-9001-baa96beb966f,Andrographis lprktcs,White Balkan Andrographis Leaf (Digestive),Rutaceae,Ayurveda,Cardiovascular,Low,Clinical
346a6212-1cca-473a-a818-55a66af0e04f,Gymnema wwcytli,Sacred Saharan Gymnema Tonic (Stress),Rutaceae,Amazonian,Skin,Moderate,Clinical
11bc6b33-5ccc-4020-8c41-95f1a3e380bb,Adhatoda ohcuwez,Strong Kerala Adhatoda Tonic (Cardiovascular),Zingiberaceae,Ayurveda,Digestive,High,Traditional
1a05d020-001f-480d-bcaa-2650e485c6c6,Centella htvzhbm,Ancient Mediterranean Centella Infusion (Cognitive),Solanaceae,Unani,Cognitive,High,Preclinical
e42820aa-06e9-44b4-a6e2-217a3bcd89d5,Azadirachta lzletpu,Healing Andean Azadirachta Rhizome (Diabetes),Solanaceae,Amazonian,Cardiovascular,Moderate,Traditional
4f40ff1d-be14-4e03-96b0-e81f693000a0,Passiflora quztdzb,White Sichuan Passiflora Root (Inflammation),Solanaceae,Ayurveda,Skin,High,Traditional
c08775c8-e223-4416-8db4-02d644accc1c,Curcuma qqsccwx,Green Saharan Curcuma Extract (Diabetes),Rosaceae,TCM,Immune,Moderate,Traditional
b247e7a6-516c-4511-a1f6-dd217fd3557c,Centella diunkgj,Soothing Kerala Centella Bark (Inflammation),Apiaceae,Unani,Cognitive,Moderate,Traditional
a09fee9b-642f-4749-86e5-d8dfb39e18d8,Valeriana ckuzhch,Bitter Andean Valeriana Resin (Immune),Apiaceae,Unani,Respiratory,High,Preclinical
51c0ed60-cff0-4a62-b4ec-55de54bd4ff6,Gymnema ozflyhc,Calming Balkan Gymnema Root (Cognitive),Rutaceae,African Traditional,Diabetes,Low,Preclinical
420928ca-3a9d-4813-9937-fe0afca84b32,Salvia nhqmuyi,Calming Atlas Salvia Resin (Metabolic),Zingiberaceae,African Traditional,Diabetes,High,Traditional
74bcba46-a259-4b16-8cce-ff6665562d34,Boswellia nbhzkbw,Vital Bengal Boswellia Fruit (Digestive),Lamiaceae,African Traditional,Cardiovascular,Low,Clinical
f0d59a62-7cc5-400d-8b7d-60a92e5729c8,Harpagophytum mzlcdlo,Vital Andean Harpagophytum Resin (Skin),Poaceae,Western Herbal,Digestive,High,Clinical
093597a6-7d44-4b19-99ee-310d91e556c2,Taraxacum wxqdbdv,Resilient Yunnan Taraxacum Rhizome (Liver),Apiaceae,Unani,Liver,High,Clinical
38b18884-875d-4870-9ff4-de661ff4ec50,Artemisia acogfoz,Golden Nile Artemisia Infusion (Inflammation),Fabaceae,Western Herbal,Immune,Moderate,Clinical
75a11a76-3102-4338-8127-ed024b7f324d,Echinacea qfuynit,Vital Andean Echinacea Root (Skin),Rutaceae,Unani,Liver,High,Preclinical
0fd198ed-d5aa-492c-aaa5-baab4491be5f,Thymus ukqqvbu,Desert Sichuan Thymus Flower (Sleep),Rutaceae,Western Herbal,Liver,Low,Clinical
158f616e-0ef2-45a2-9d5d-20ca9425dbd1,Ephedra ahldpyt,Sacred Sichuan Ephedra Fruit (Digestive),Euphorbiaceae,TCM,Diabetes,Moderate,Traditional
6123c8f7-4df8-47a1-b5f3-c4dfef6b8be7,Cinnamomum skwclng,White Saharan Cinnamomum Bark (Digestive),Apiaceae,Ayurveda,Sleep,Low,Traditional
91eba18c-b55e-400e-b217-1e31ff700086,Hypericum gqykdug,Calming Amazon Hypericum Elixir (Inflammation),Asteraceae,TCM,Inflammation,Low,Clinical
bb2bf212-5d70-427d-ae49-fe88e40621e5,Trigonella xvgbuwj,Green Yunnan Trigonella Rhizome (Inflammation),Lamiaceae,Unani,Immune,Moderate,Preclinical
79383871-8d32-4e41-a772-07f895e3a343,Acorus mfswbph,Resilient Bengal Acorus Leaf (Liver),Zingiberaceae,TCM,Respiratory,Moderate,Preclinical
14106dee-5e35-467d-837d-0420478db879,Cassia jutwsfn,Bitter Andean Cassia Fruit (Diabetes),Zingiberaceae,TCM,Inflammation,High,Preclinical
bf78c838-686f-49bf-a3aa-0011401915ec,Ephedra wqcdpzm,Strong Bengal Ephedra Powder (Stress),Rosaceae,Unani,Cardiovascular,High,Preclinical
9de82fcd-bf5a-4253-9795-20434550377c,Plantago gpmehcq,Forest Sichuan Plantago Elixir (Stress),Rosaceae,Western Herbal,Skin,Low,Preclinical
51a5c6ff-4243-4178-8f7d-79bd186225cf,Angelica htvxxkg,Forest Atlas Angelica Tonic (Metabolic),Euphorbiaceae,Amazonian,Cardiovascular,High,Preclinical
1f182552-4237-4944-9ff1-53397ef7c82c,Rhodiola xxqvoth,Rare Mediterranean Rhodiola Fruit (Inflammation),Apiaceae,Unani,Sleep,Moderate,Clinical
7405b669-2406-413b-9f1f-c8de0159e272,Centella vucwtdt,Gentle Himalayan Centella Root (Cardiovascular),Solanaceae,Unani,Cognitive,Moderate,Traditional
67914b43-de34-4c10-9157-3301e951bbff,Hypericum yfpxwaa,Black Sichuan Hypericum Seed (Sleep),Asteraceae,TCM,Cardiovascular,Moderate,Preclinical
b5cf6368-2a3c-4931-8003-55051bf226f2,Ginkgo vlhrqcx,Rare Himalayan Ginkgo Elixir (Cognitive),Zingiberaceae,Amazonian,Liver,High,Traditional
284bae7d-7fc0-4080-ba27-c66b15272171,Mentha bpfgwwu,Strong Balkan Mentha Powder (Metabolic),Rosaceae,African Traditional,Diabetes,High,Traditional
b2377fb5-7efa-4da1-936a-405ffe3cb54d,Inula fyjnree,Vital Bengal Inula Essence (Skin),Rutaceae,Amazonian,Digestive,High,Preclinical
2b2a00c8-afdf-48d3-ab3f-0d35acc5eb79,Ephedra rcwhqim,Soothing Andean Ephedra Resin (Immune),Araliaceae,TCM,Cardiovascular,High,Traditional
94b46408-930b-4a14-93f8-d9ec17cd8796,Trigonella yrosccj,Bright Amazon Trigonella Extract (Sleep),Euphorbiaceae,TCM,Stress,High,Clinical
e43fe569-9dee-4fdb-b8f7-f747fa1eec35,Salvia jetmivw,Sacred Saharan Salvia Extract (Diabetes),Rosaceae,Unani,Metabolic,Moderate,Traditional
66dff394-679e-444e-92a8-67266cba043b,Polygonum zbhuiqs,Green Mediterranean Polygonum Rhizome (Inflammation),Rutaceae,Unani,Cognitive,High,Clinical
cbfa73cb-32e8-4c1f-bfe1-1badca1c3a7c,Rhodiola neyqdbd,Resilient Andean Rhodiola Extract (Inflammation),Euphorbiaceae,Amazonian,Digestive,High,Traditional
ace11d59-dab2-414f-8d6a-89200ed7d627,Camellia dqdfjqx,Desert Andean Camellia Leaf (Cardiovascular),Asteraceae,Unani,Skin,Moderate,Preclinical
ee69e645-39a9-4218-937f-9c10c012deed,Zingiber dcqnhwn,Gentle Nile Zingiber Tonic (Immune),Lamiaceae,Amazonian,Sleep,Low,Preclinical
ea93023d-3356-4d1e-ab14-c333093a8e49,Salvia cisknvp,Golden Yunnan Salvia Powder (Metabolic),Zingiberaceae,TCM,Diabetes,High,Traditional
4ed47da7-2741-4c2c-8dcd-002fe982b600,Ficus lbpvayu,Bright Sichuan Ficus Rhizome (Skin),Rutaceae,TCM,Sleep,High,Clinical
4f977777-3920-4e00-9fc1-33edde677866,Rhodiola xjsoiml,Black Atlas Rhodiola Essence (Cognitive),Apiaceae,Amazonian,Immune,Low,Clinical
fa3d1b32-ec32-4e75-9276-413d9c6fe2df,Artemisia lgzbgmw,Desert Kerala Artemisia Powder (Cognitive),Araliaceae,Ayurveda,Sleep,Low,Traditional
0e304aa9-b4e4-4107-9d6f-7368cd5ca9fe,Curcuma zaaerwd,Black Mediterranean Curcuma Bark (Sleep),Solanaceae,African Traditional,Stress,Moderate,Preclinical
